Date,Time,Temp (°C) c:1,Coupler Attached,Host Connected,Stopped,End Of File
08/13/21,13:00:00,19.187,,,,
08/13/21,13:15:00,19.282,,,,
08/13/21,13:30:00,19.472,,,,
08/13/21,13:45:00,19.567,,,,
08/13/21,14:00:00,19.758,,,,
08/13/21,14:15:00,19.948,,,,
08/13/21,14:30:00,20.043,,,,
08/13/21,14:45:00,20.043,,,,
08/13/21,15:00:00,20.043,,,,
08/13/21,15:15:00,20.138,,,,
08/13/21,15:30:00,20.043,,,,
08/13/21,15:45:00,20.138,,,,
08/13/21,16:00:00,20.424,,,,
08/13/21,16:15:00,20.615,,,,
08/13/21,16:30:00,20.615,,,,
08/13/21,16:45:00,20.519,,,,
08/13/21,17:00:00,20.043,,,,
08/13/21,17:15:00,19.567,,,,
08/13/21,17:30:00,19.377,,,,
08/13/21,17:45:00,19.092,,,,
08/13/21,18:00:00,18.806,,,,
08/13/21,18:15:00,18.521,,,,
08/13/21,18:30:00,18.236,,,,
08/13/21,18:45:00,18.140,,,,
08/13/21,19:00:00,18.140,,,,
08/13/21,19:15:00,18.236,,,,
08/13/21,19:30:00,18.331,,,,
08/13/21,19:45:00,18.236,,,,
08/13/21,20:00:00,18.236,,,,
08/13/21,20:15:00,18.140,,,,
08/13/21,20:30:00,18.140,,,,
08/13/21,20:45:00,18.045,,,,
08/13/21,21:00:00,18.045,,,,
08/13/21,21:15:00,18.140,,,,
08/13/21,21:30:00,18.140,,,,
08/13/21,21:45:00,18.140,,,,
08/13/21,22:00:00,18.140,,,,
08/13/21,22:15:00,18.140,,,,
08/13/21,22:30:00,18.140,,,,
08/13/21,22:45:00,18.140,,,,
08/13/21,23:00:00,18.140,,,,
08/13/21,23:15:00,18.140,,,,
08/13/21,23:30:00,18.140,,,,
08/13/21,23:45:00,18.140,,,,
08/14/21,00:00:00,18.616,,,,
08/14/21,00:15:00,19.092,,,,
08/14/21,00:30:00,19.187,,,,
08/14/21,00:45:00,19.472,,,,
08/14/21,01:00:00,19.662,,,,
08/14/21,01:15:00,19.853,,,,
08/14/21,01:30:00,20.043,,,,
08/14/21,01:45:00,19.758,,,,
08/14/21,02:00:00,19.472,,,,
08/14/21,02:15:00,19.377,,,,
08/14/21,02:30:00,19.377,,,,
08/14/21,02:45:00,19.472,,,,
08/14/21,03:00:00,19.472,,,,
08/14/21,03:15:00,19.472,,,,
08/14/21,03:30:00,19.472,,,,
08/14/21,03:45:00,19.472,,,,
08/14/21,04:00:00,19.377,,,,
08/14/21,04:15:00,19.377,,,,
08/14/21,04:30:00,19.377,,,,
08/14/21,04:45:00,19.377,,,,
08/14/21,05:00:00,19.282,,,,
08/14/21,05:15:00,19.282,,,,
08/14/21,05:30:00,19.282,,,,
08/14/21,05:45:00,19.282,,,,
08/14/21,06:00:00,19.282,,,,
08/14/21,06:15:00,19.377,,,,
08/14/21,06:30:00,19.377,,,,
08/14/21,06:45:00,19.472,,,,
08/14/21,07:00:00,19.472,,,,
08/14/21,07:15:00,19.282,,,,
08/14/21,07:30:00,18.996,,,,
08/14/21,07:45:00,18.711,,,,
08/14/21,08:00:00,18.616,,,,
08/14/21,08:15:00,18.521,,,,
08/14/21,08:30:00,18.331,,,,
08/14/21,08:45:00,18.045,,,,
08/14/21,09:00:00,17.855,,,,
08/14/21,09:15:00,17.665,,,,
08/14/21,09:30:00,17.665,,,,
08/14/21,09:45:00,17.665,,,,
08/14/21,10:00:00,17.570,,,,
08/14/21,10:15:00,17.570,,,,
08/14/21,10:30:00,17.570,,,,
08/14/21,10:45:00,17.760,,,,
08/14/21,11:00:00,17.760,,,,
08/14/21,11:15:00,17.760,,,,
08/14/21,11:30:00,17.760,,,,
08/14/21,11:45:00,17.855,,,,
08/14/21,12:00:00,17.855,,,,
08/14/21,12:15:00,17.950,,,,
08/14/21,12:30:00,17.950,,,,
08/14/21,12:45:00,18.140,,,,
08/14/21,13:00:00,18.521,,,,
08/14/21,13:15:00,19.282,,,,
08/14/21,13:30:00,19.662,,,,
08/14/21,13:45:00,19.948,,,,
08/14/21,14:00:00,20.043,,,,
08/14/21,14:15:00,20.138,,,,
08/14/21,14:30:00,20.234,,,,
08/14/21,14:45:00,20.043,,,,
08/14/21,15:00:00,19.758,,,,
08/14/21,15:15:00,19.853,,,,
08/14/21,15:30:00,19.948,,,,
08/14/21,15:45:00,19.853,,,,
08/14/21,16:00:00,19.853,,,,
08/14/21,16:15:00,20.138,,,,
08/14/21,16:30:00,20.805,,,,
08/14/21,16:45:00,20.805,,,,
08/14/21,17:00:00,20.805,,,,
08/14/21,17:15:00,20.710,,,,
08/14/21,17:30:00,20.519,,,,
08/14/21,17:45:00,20.043,,,,
08/14/21,18:00:00,19.472,,,,
08/14/21,18:15:00,19.187,,,,
08/14/21,18:30:00,18.996,,,,
08/14/21,18:45:00,18.901,,,,
08/14/21,19:00:00,18.806,,,,
08/14/21,19:15:00,18.711,,,,
08/14/21,19:30:00,18.616,,,,
08/14/21,19:45:00,18.616,,,,
08/14/21,20:00:00,18.521,,,,
08/14/21,20:15:00,18.426,,,,
08/14/21,20:30:00,18.140,,,,
08/14/21,20:45:00,18.045,,,,
08/14/21,21:00:00,18.045,,,,
08/14/21,21:15:00,18.045,,,,
08/14/21,21:30:00,18.045,,,,
08/14/21,21:45:00,18.045,,,,
08/14/21,22:00:00,18.045,,,,
08/14/21,22:15:00,18.045,,,,
08/14/21,22:30:00,18.045,,,,
08/14/21,22:45:00,18.045,,,,
08/14/21,23:00:00,18.045,,,,
08/14/21,23:15:00,18.140,,,,
08/14/21,23:30:00,18.140,,,,
08/14/21,23:45:00,18.236,,,,
08/15/21,00:00:00,18.426,,,,
08/15/21,00:15:00,18.996,,,,
08/15/21,00:30:00,19.377,,,,
08/15/21,00:45:00,19.662,,,,
08/15/21,01:00:00,19.948,,,,
08/15/21,01:15:00,20.043,,,,
08/15/21,01:30:00,20.234,,,,
08/15/21,01:45:00,20.329,,,,
08/15/21,02:00:00,20.234,,,,
08/15/21,02:15:00,20.043,,,,
08/15/21,02:30:00,20.043,,,,
08/15/21,02:45:00,20.329,,,,
08/15/21,03:00:00,20.519,,,,
08/15/21,03:15:00,20.615,,,,
08/15/21,03:30:00,20.615,,,,
08/15/21,03:45:00,20.615,,,,
08/15/21,04:00:00,20.519,,,,
08/15/21,04:15:00,20.519,,,,
08/15/21,04:30:00,20.424,,,,
08/15/21,04:45:00,20.424,,,,
08/15/21,05:00:00,20.424,,,,
08/15/21,05:15:00,20.424,,,,
08/15/21,05:30:00,20.424,,,,
08/15/21,05:45:00,20.329,,,,
08/15/21,06:00:00,20.329,,,,
08/15/21,06:15:00,20.234,,,,
08/15/21,06:30:00,20.234,,,,
08/15/21,06:45:00,20.138,,,,
08/15/21,07:00:00,20.043,,,,
08/15/21,07:15:00,19.948,,,,
08/15/21,07:30:00,19.948,,,,
08/15/21,07:45:00,19.948,,,,
08/15/21,08:00:00,19.853,,,,
08/15/21,08:15:00,19.662,,,,
08/15/21,08:30:00,19.377,,,,
08/15/21,08:45:00,19.282,,,,
08/15/21,09:00:00,18.711,,,,
08/15/21,09:15:00,18.331,,,,
08/15/21,09:30:00,18.140,,,,
08/15/21,09:45:00,17.950,,,,
08/15/21,10:00:00,17.665,,,,
08/15/21,10:15:00,17.570,,,,
08/15/21,10:30:00,17.475,,,,
08/15/21,10:45:00,17.284,,,,
08/15/21,11:00:00,17.189,,,,
08/15/21,11:15:00,17.094,,,,
08/15/21,11:30:00,17.189,,,,
08/15/21,11:45:00,17.094,,,,
08/15/21,12:00:00,17.094,,,,
08/15/21,12:15:00,17.094,,,,
08/15/21,12:30:00,17.189,,,,
08/15/21,12:45:00,17.189,,,,
08/15/21,13:00:00,17.284,,,,
08/15/21,13:15:00,17.284,,,,
08/15/21,13:30:00,17.284,,,,
08/15/21,13:45:00,17.284,,,,
08/15/21,14:00:00,17.379,,,,
08/15/21,14:15:00,17.379,,,,
08/15/21,14:30:00,17.570,,,,
08/15/21,14:45:00,17.570,,,,
08/15/21,15:00:00,17.665,,,,
08/15/21,15:15:00,17.665,,,,
08/15/21,15:30:00,17.760,,,,
08/15/21,15:45:00,17.760,,,,
08/15/21,16:00:00,17.760,,,,
08/15/21,16:15:00,17.760,,,,
08/15/21,16:30:00,17.855,,,,
08/15/21,16:45:00,17.855,,,,
08/15/21,17:00:00,17.855,,,,
08/15/21,17:15:00,17.950,,,,
08/15/21,17:30:00,17.950,,,,
08/15/21,17:45:00,18.045,,,,
08/15/21,18:00:00,18.045,,,,
08/15/21,18:15:00,18.140,,,,
08/15/21,18:30:00,18.236,,,,
08/15/21,18:45:00,18.426,,,,
08/15/21,19:00:00,18.806,,,,
08/15/21,19:15:00,18.616,,,,
08/15/21,19:30:00,18.521,,,,
08/15/21,19:45:00,18.331,,,,
08/15/21,20:00:00,17.855,,,,
08/15/21,20:15:00,17.665,,,,
08/15/21,20:30:00,17.665,,,,
08/15/21,20:45:00,17.570,,,,
08/15/21,21:00:00,17.475,,,,
08/15/21,21:15:00,17.570,,,,
08/15/21,21:30:00,17.570,,,,
08/15/21,21:45:00,17.570,,,,
08/15/21,22:00:00,17.570,,,,
08/15/21,22:15:00,17.665,,,,
08/15/21,22:30:00,17.665,,,,
08/15/21,22:45:00,17.665,,,,
08/15/21,23:00:00,17.760,,,,
08/15/21,23:15:00,17.855,,,,
08/15/21,23:30:00,17.950,,,,
08/15/21,23:45:00,17.950,,,,
08/16/21,00:00:00,17.950,,,,
08/16/21,00:15:00,17.950,,,,
08/16/21,00:30:00,18.045,,,,
08/16/21,00:45:00,18.045,,,,
08/16/21,01:00:00,18.236,,,,
08/16/21,01:15:00,18.996,,,,
08/16/21,01:30:00,19.567,,,,
08/16/21,01:45:00,19.758,,,,
08/16/21,02:00:00,19.758,,,,
08/16/21,02:15:00,20.043,,,,
08/16/21,02:30:00,20.138,,,,
08/16/21,02:45:00,19.377,,,,
08/16/21,03:00:00,18.996,,,,
08/16/21,03:15:00,18.996,,,,
08/16/21,03:30:00,19.472,,,,
08/16/21,03:45:00,19.948,,,,
08/16/21,04:00:00,20.138,,,,
08/16/21,04:15:00,20.234,,,,
08/16/21,04:30:00,20.234,,,,
08/16/21,04:45:00,20.234,,,,
08/16/21,05:00:00,20.138,,,,
08/16/21,05:15:00,20.138,,,,
08/16/21,05:30:00,20.043,,,,
08/16/21,05:45:00,20.043,,,,
08/16/21,06:00:00,19.948,,,,
08/16/21,06:15:00,19.853,,,,
08/16/21,06:30:00,19.853,,,,
08/16/21,06:45:00,19.948,,,,
08/16/21,07:00:00,19.948,,,,
08/16/21,07:15:00,19.948,,,,
08/16/21,07:30:00,19.853,,,,
08/16/21,07:45:00,19.758,,,,
08/16/21,08:00:00,19.662,,,,
08/16/21,08:15:00,19.567,,,,
08/16/21,08:30:00,19.472,,,,
08/16/21,08:45:00,19.472,,,,
08/16/21,09:00:00,19.377,,,,
08/16/21,09:15:00,19.377,,,,
08/16/21,09:30:00,19.187,,,,
08/16/21,09:45:00,18.901,,,,
08/16/21,10:00:00,18.331,,,,
08/16/21,10:15:00,18.045,,,,
08/16/21,10:30:00,17.570,,,,
08/16/21,10:45:00,17.094,,,,
08/16/21,11:00:00,16.713,,,,
08/16/21,11:15:00,16.427,,,,
08/16/21,11:30:00,16.237,,,,
08/16/21,11:45:00,15.951,,,,
08/16/21,12:00:00,15.951,,,,
08/16/21,12:15:00,15.760,,,,
08/16/21,12:30:00,15.855,,,,
08/16/21,12:45:00,15.951,,,,
08/16/21,13:00:00,15.951,,,,
08/16/21,13:15:00,15.951,,,,
08/16/21,13:30:00,15.855,,,,
08/16/21,13:45:00,15.951,,,,
08/16/21,14:00:00,15.855,,,,
08/16/21,14:15:00,15.951,,,,
08/16/21,14:30:00,15.855,,,,
08/16/21,14:45:00,15.855,,,,
08/16/21,15:00:00,15.951,,,,
08/16/21,15:15:00,15.855,,,,
08/16/21,15:30:00,15.664,,,,
08/16/21,15:45:00,15.855,,,,
08/16/21,16:00:00,15.951,,,,
08/16/21,16:15:00,15.951,,,,
08/16/21,16:30:00,15.951,,,,
08/16/21,16:45:00,15.569,,,,
08/16/21,17:00:00,15.378,,,,
08/16/21,17:15:00,15.378,,,,
08/16/21,17:30:00,15.473,,,,
08/16/21,17:45:00,15.569,,,,
08/16/21,18:00:00,15.569,,,,
08/16/21,18:15:00,15.664,,,,
08/16/21,18:30:00,15.569,,,,
08/16/21,18:45:00,15.378,,,,
08/16/21,19:00:00,15.282,,,,
08/16/21,19:15:00,15.282,,,,
08/16/21,19:30:00,15.282,,,,
08/16/21,19:45:00,15.282,,,,
08/16/21,20:00:00,15.282,,,,
08/16/21,20:15:00,15.282,,,,
08/16/21,20:30:00,15.378,,,,
08/16/21,20:45:00,15.378,,,,
08/16/21,21:00:00,15.282,,,,
08/16/21,21:15:00,15.187,,,,
08/16/21,21:30:00,15.187,,,,
08/16/21,21:45:00,15.187,,,,
08/16/21,22:00:00,15.187,,,,
08/16/21,22:15:00,15.187,,,,
08/16/21,22:30:00,15.091,,,,
08/16/21,22:45:00,15.187,,,,
08/16/21,23:00:00,15.187,,,,
08/16/21,23:15:00,15.187,,,,
08/16/21,23:30:00,15.187,,,,
08/16/21,23:45:00,15.187,,,,
08/17/21,00:00:00,15.282,,,,
08/17/21,00:15:00,15.187,,,,
08/17/21,00:30:00,15.282,,,,
08/17/21,00:45:00,15.282,,,,
08/17/21,01:00:00,15.282,,,,
08/17/21,01:15:00,15.282,,,,
08/17/21,01:30:00,15.282,,,,
08/17/21,01:45:00,15.378,,,,
08/17/21,02:00:00,15.569,,,,
08/17/21,02:15:00,15.760,,,,
08/17/21,02:30:00,16.523,,,,
08/17/21,02:45:00,17.379,,,,
08/17/21,03:00:00,17.855,,,,
08/17/21,03:15:00,17.284,,,,
08/17/21,03:30:00,16.808,,,,
08/17/21,03:45:00,16.808,,,,
08/17/21,04:00:00,16.999,,,,
08/17/21,04:15:00,17.475,,,,
08/17/21,04:30:00,17.665,,,,
08/17/21,04:45:00,17.760,,,,
08/17/21,05:00:00,17.855,,,,
08/17/21,05:15:00,17.855,,,,
08/17/21,05:30:00,17.855,,,,
08/17/21,05:45:00,17.855,,,,
08/17/21,06:00:00,17.855,,,,
08/17/21,06:15:00,17.760,,,,
08/17/21,06:30:00,17.760,,,,
08/17/21,06:45:00,17.665,,,,
08/17/21,07:00:00,17.665,,,,
08/17/21,07:15:00,17.570,,,,
08/17/21,07:30:00,17.475,,,,
08/17/21,07:45:00,17.475,,,,
08/17/21,08:00:00,17.379,,,,
08/17/21,08:15:00,17.379,,,,
08/17/21,08:30:00,17.379,,,,
08/17/21,08:45:00,17.379,,,,
08/17/21,09:00:00,17.379,,,,
08/17/21,09:15:00,17.570,,,,
08/17/21,09:30:00,17.665,,,,
08/17/21,09:45:00,17.570,,,,
08/17/21,10:00:00,17.475,,,,
08/17/21,10:15:00,17.379,,,,
08/17/21,10:30:00,17.284,,,,
08/17/21,10:45:00,17.094,,,,
08/17/21,11:00:00,16.713,,,,
08/17/21,11:15:00,16.523,,,,
08/17/21,11:30:00,16.046,,,,
08/17/21,11:45:00,15.282,,,,
08/17/21,12:00:00,14.900,,,,
08/17/21,12:15:00,14.517,,,,
08/17/21,12:30:00,14.325,,,,
08/17/21,12:45:00,14.325,,,,
08/17/21,13:00:00,14.230,,,,
08/17/21,13:15:00,14.230,,,,
08/17/21,13:30:00,14.230,,,,
08/17/21,13:45:00,14.325,,,,
08/17/21,14:00:00,14.325,,,,
08/17/21,14:15:00,14.421,,,,
08/17/21,14:30:00,14.517,,,,
08/17/21,14:45:00,14.517,,,,
08/17/21,15:00:00,14.517,,,,
08/17/21,15:15:00,14.517,,,,
08/17/21,15:30:00,14.517,,,,
08/17/21,15:45:00,14.517,,,,
08/17/21,16:00:00,14.517,,,,
08/17/21,16:15:00,14.613,,,,
08/17/21,16:30:00,14.613,,,,
08/17/21,16:45:00,14.613,,,,
08/17/21,17:00:00,14.709,,,,
08/17/21,17:15:00,14.709,,,,
08/17/21,17:30:00,14.709,,,,
08/17/21,17:45:00,14.804,,,,
08/17/21,18:00:00,14.804,,,,
08/17/21,18:15:00,14.804,,,,
08/17/21,18:30:00,14.804,,,,
08/17/21,18:45:00,14.804,,,,
08/17/21,19:00:00,14.804,,,,
08/17/21,19:15:00,14.804,,,,
08/17/21,19:30:00,14.804,,,,
08/17/21,19:45:00,14.804,,,,
08/17/21,20:00:00,14.804,,,,
08/17/21,20:15:00,14.804,,,,
08/17/21,20:30:00,14.804,,,,
08/17/21,20:45:00,14.804,,,,
08/17/21,21:00:00,14.709,,,,
08/17/21,21:15:00,14.613,,,,
08/17/21,21:30:00,14.613,,,,
08/17/21,21:45:00,14.613,,,,
08/17/21,22:00:00,14.613,,,,
08/17/21,22:15:00,14.709,,,,
08/17/21,22:30:00,14.709,,,,
08/17/21,22:45:00,14.709,,,,
08/17/21,23:00:00,14.709,,,,
08/17/21,23:15:00,14.709,,,,
08/17/21,23:30:00,14.613,,,,
08/17/21,23:45:00,14.517,,,,
08/18/21,00:00:00,14.517,,,,
08/18/21,00:15:00,14.517,,,,
08/18/21,00:30:00,14.517,,,,
08/18/21,00:45:00,14.613,,,,
08/18/21,01:00:00,14.613,,,,
08/18/21,01:15:00,14.613,,,,
08/18/21,01:30:00,14.709,,,,
08/18/21,01:45:00,14.613,,,,
08/18/21,02:00:00,14.613,,,,
08/18/21,02:15:00,14.709,,,,
08/18/21,02:30:00,14.709,,,,
08/18/21,02:45:00,14.804,,,,
08/18/21,03:00:00,15.091,,,,
08/18/21,03:15:00,15.378,,,,
08/18/21,03:30:00,16.046,,,,
08/18/21,03:45:00,16.046,,,,
08/18/21,04:00:00,16.141,,,,
08/18/21,04:15:00,16.427,,,,
08/18/21,04:30:00,16.618,,,,
08/18/21,04:45:00,16.618,,,,
08/18/21,05:00:00,16.523,,,,
08/18/21,05:15:00,16.523,,,,
08/18/21,05:30:00,16.618,,,,
08/18/21,05:45:00,16.618,,,,
08/18/21,06:00:00,16.618,,,,
08/18/21,06:15:00,16.618,,,,
08/18/21,06:30:00,16.523,,,,
08/18/21,06:45:00,16.523,,,,
08/18/21,07:00:00,16.618,,,,
08/18/21,07:15:00,16.618,,,,
08/18/21,07:30:00,16.618,,,,
08/18/21,07:45:00,16.427,,,,
08/18/21,08:00:00,16.427,,,,
08/18/21,08:15:00,16.427,,,,
08/18/21,08:30:00,16.427,,,,
08/18/21,08:45:00,16.618,,,,
08/18/21,09:00:00,16.808,,,,
08/18/21,09:15:00,17.094,,,,
08/18/21,09:30:00,17.189,,,,
08/18/21,09:45:00,17.284,,,,
08/18/21,10:00:00,17.665,,,,
08/18/21,10:15:00,18.140,,,,
08/18/21,10:30:00,17.855,,,,
08/18/21,10:45:00,17.284,,,,
08/18/21,11:00:00,17.570,,,,
08/18/21,11:15:00,17.855,,,,
08/18/21,11:30:00,17.379,,,,
08/18/21,11:45:00,16.999,,,,
08/18/21,12:00:00,16.713,,,,
08/18/21,12:15:00,16.523,,,,
08/18/21,12:30:00,15.855,,,,
08/18/21,12:45:00,15.091,,,,
08/18/21,13:00:00,14.613,,,,
08/18/21,13:15:00,14.325,,,,
08/18/21,13:30:00,14.230,,,,
08/18/21,13:45:00,14.230,,,,
08/18/21,14:00:00,14.134,,,,
08/18/21,14:15:00,14.134,,,,
08/18/21,14:30:00,14.134,,,,
08/18/21,14:45:00,14.230,,,,
08/18/21,15:00:00,14.325,,,,
08/18/21,15:15:00,14.325,,,,
08/18/21,15:30:00,14.325,,,,
08/18/21,15:45:00,14.421,,,,
08/18/21,16:00:00,14.421,,,,
08/18/21,16:15:00,14.421,,,,
08/18/21,16:30:00,14.325,,,,
08/18/21,16:45:00,14.421,,,,
08/18/21,17:00:00,14.517,,,,
08/18/21,17:15:00,14.517,,,,
08/18/21,17:30:00,14.517,,,,
08/18/21,17:45:00,14.421,,,,
08/18/21,18:00:00,14.421,,,,
08/18/21,18:15:00,14.421,,,,
08/18/21,18:30:00,14.517,,,,
08/18/21,18:45:00,14.517,,,,
08/18/21,19:00:00,14.517,,,,
08/18/21,19:15:00,14.517,,,,
08/18/21,19:30:00,14.517,,,,
08/18/21,19:45:00,14.517,,,,
08/18/21,20:00:00,14.517,,,,
08/18/21,20:15:00,14.517,,,,
08/18/21,20:30:00,14.517,,,,
08/18/21,20:45:00,14.517,,,,
08/18/21,21:00:00,14.517,,,,
08/18/21,21:15:00,14.517,,,,
08/18/21,21:30:00,14.517,,,,
08/18/21,21:45:00,14.517,,,,
08/18/21,22:00:00,14.517,,,,
08/18/21,22:15:00,14.517,,,,
08/18/21,22:30:00,14.613,,,,
08/18/21,22:45:00,14.517,,,,
08/18/21,23:00:00,14.613,,,,
08/18/21,23:15:00,14.613,,,,
08/18/21,23:30:00,14.613,,,,
08/18/21,23:45:00,14.613,,,,
08/19/21,00:00:00,14.613,,,,
08/19/21,00:15:00,14.613,,,,
08/19/21,00:30:00,14.613,,,,
08/19/21,00:45:00,14.613,,,,
08/19/21,01:00:00,14.613,,,,
08/19/21,01:15:00,14.613,,,,
08/19/21,01:30:00,14.517,,,,
08/19/21,01:45:00,14.517,,,,
08/19/21,02:00:00,14.421,,,,
08/19/21,02:15:00,14.421,,,,
08/19/21,02:30:00,14.517,,,,
08/19/21,02:45:00,14.517,,,,
08/19/21,03:00:00,14.517,,,,
08/19/21,03:15:00,14.613,,,,
08/19/21,03:30:00,14.613,,,,
08/19/21,03:45:00,14.613,,,,
08/19/21,04:00:00,14.613,,,,
08/19/21,04:15:00,14.709,,,,
08/19/21,04:30:00,15.282,,,,
08/19/21,04:45:00,15.664,,,,
08/19/21,05:00:00,15.951,,,,
08/19/21,05:15:00,16.332,,,,
08/19/21,05:30:00,16.427,,,,
08/19/21,05:45:00,16.523,,,,
08/19/21,06:00:00,16.618,,,,
08/19/21,06:15:00,16.618,,,,
08/19/21,06:30:00,16.618,,,,
08/19/21,06:45:00,16.618,,,,
08/19/21,07:00:00,16.618,,,,
08/19/21,07:15:00,16.618,,,,
08/19/21,07:30:00,16.523,,,,
08/19/21,07:45:00,16.427,,,,
08/19/21,08:00:00,16.523,,,,
08/19/21,08:15:00,16.713,,,,
08/19/21,08:30:00,16.713,,,,
08/19/21,08:45:00,16.808,,,,
08/19/21,09:00:00,16.808,,,,
08/19/21,09:15:00,16.808,,,,
08/19/21,09:30:00,16.999,,,,
08/19/21,09:45:00,17.094,,,,
08/19/21,10:00:00,19.377,,,,
08/19/21,10:15:00,19.948,,,,
08/19/21,10:30:00,23.966,,,,
08/19/21,10:45:00,22.046,,,,
08/19/21,11:00:00,24.351,,,,
08/19/21,11:15:00,25.513,,,,
08/19/21,11:30:00,25.028,,,,
08/19/21,11:45:00,22.046,,,,
08/19/21,12:00:00,22.046,,,,
08/19/21,12:15:00,22.621,,,,
08/19/21,12:26:59,,Logged,Logged,,
08/19/21,12:27:09,,,,Logged,Logged
